System Code,SKU,Product,HS Code,Bar Code,MRP,Sale Price,Main Category,Brand,Make Up City - North,Liquidation Stock RWL,Tariq Trader Warehouse (PSH),FOC Warehouse - Rawalpindi,Tester Warehouse - Rawalpindi,Damage & Expire Warehouse - Rawalpindi,Commercial/Fresh Stock,Stock In Transit,Total,Status
13505,7668,MF MP NUDE PAL E/S PAL Golden Nude 002 Tester,0,0.00,0,0,Tester,Max factor,0,0,0,0,0,0,12,0,12,Ongoing
13517,7734,MF CRP PP PWD 053 21G EN Tester,0,8005610364193.00,0,0,Tester,Max factor,0,0,0,0,0,0,13,0,13,Ongoing
13518,7735,MF CRP PP PWD 075 21G EN Tester,0,8005610364391.00,0,0,Tester,Max factor,0,0,0,0,0,0,14,0,14,Ongoing
13520,7737,Miracle Pure Foundation 40 LIGHT IVORY 10 ML Tester,0,3616302730629.00,0,0,Tester,Max factor,0,0,0,0,0,0,2,0,2,Ongoing
19625,7740,MF MIR FDTN LIQFND 10 ML BEIGE IV Testers,0,3616302730582.00,0,0,Tester,Max factor,0,0,0,0,0,0,3,0,3,
19626,7741,MF MIR PURE CONCLQ 7.8ML SHADE050 IV Testers,0,3616303254377.00,0,0,Tester,Max factor,0,0,0,0,0,0,2,0,2,
19627,7742,MF MIR PURE CONCLQ 7.8ML SHADE030 IV Testers,0,3616303254391.00,0,0,Tester,Max factor,0,0,0,0,0,0,4,0,4,
19628,7743,MF CRP PP PWD 005 21G EN Testers,0,8005610364032.00,0,0,Tester,Max factor,0,0,0,0,0,0,32,0,32,
19629,7744,MF CRP PP PWD 013 21G EN Testers,0,8005610364070.00,0,0,Tester,Max factor,0,0,0,0,0,0,32,0,32,
19630,7745,MF CRP PP PWD 041 21G EN Testers,0,8005610364117.00,0,0,Tester,Max factor,0,0,0,0,0,0,8,0,8,
19631,7746,MF CRP PP PWD 042 21G EN Testers,0,8005610364155.00,0,0,Tester,Max factor,0,0,0,0,0,0,12,0,12,
19633,7748,MF CRP PP PWD 081 21G EN Testers,0,8005610364315.00,0,0,Tester,Max factor,0,0,0,0,0,0,3,0,3,
19634,7749,MF CRP PP PWD 050 21G EN Testers,0,8005610364438.00,0,0,Tester,Max factor,0,0,0,0,0,0,3,0,3,
19680,7750,MF FACEFINITY PRSD PWD COMP LIGHT PORCELAIN 029 Tester,0,3616302255542.00,0,0,Tester,Max factor,0,0,0,0,0,0,2,0,2,
19909,7751,MF Facefinity All Day Flawless Foundation - N55 Beige Tester,0,3616303999889.00,0,0,Tester,Max factor,0,0,0,0,0,0,23,0,23,
19910,7752,MF Facefinity All Day Flawless Foundation - N75 Golden Tester,0,3616303999872.00,0,0,Tester,Max factor,0,0,0,0,0,0,23,0,23,
19911,7753,MF Facefinity All Day Flawless Foundation - N77 Soft Honey Tester,0,3616303999858.00,0,0,Tester,Max factor,0,0,0,0,0,0,24,0,24,
19991,7754,Max Factor Facefinity Multi-Perfector Concealer - 3C Tester,0,3616304826047.00,0,0,Tester,Max factor,0,0,0,0,0,0,2,0,2,
19992,7755,MF FF MAXI CONCLQ SHADE 5W Tester,0,3616304826061.00,0,0,Tester,Max factor,0,0,0,0,0,0,4,0,4,
19993,7757,Max Factor - Liquid Concealer Facefinity Multi Perfector- 7N Tester,0,3616304826085.00,0,0,Tester,Max factor,0,0,0,0,0,0,1,0,1,
19994,7758,Max Factor Facefinity Multi-Perfector Concealer - 6N Tester,0,3616304826078.00,0,0,Tester,Max factor,0,0,0,0,0,0,2,0,2,
19995,7759,Max Factor Facefinity Multi-Perfector Concealer - 8W Tester,0,3616304826092.00,0,0,Tester,Max factor,0,0,0,0,0,0,2,0,2,
19996,7760,Max Factor Facefinity Universal Primer Tester,0,3616304372018.00,0,0,Tester,Max factor,0,0,0,0,0,0,5,0,5,
20163,7768,MF-2000 CALORIE LIP lip gloss 005-Honey Cr me Tester,0,3616305243416.00,0,0,Tester,Max factor,0,0,0,0,0,0,7,0,7,
20164,7769,MF-2000 CALORIE LIP lip gloss 050-Guava Flair Tester,0,3616305243393.00,0,0,Tester,Max factor,0,0,0,0,0,0,5,0,5,
20165,7770,MF-2000 CALORIE LIP lip gloss 075-Pink Fizz Tester,0,3616305243423.00,0,0,Tester,Max factor,0,0,0,0,0,0,8,0,8,
20166,7771,MF-2000 CALORIE LIP lip gloss 105-Berry Sorbet Tester,0,3616305243362.00,0,0,Tester,Max factor,0,0,0,0,0,0,7,0,7,
20167,7772,MF-2000 CALORIE LIP lip gloss 150-Caramel Swish Tester,0,3616305243355.00,0,0,Tester,Max factor,0,0,0,0,0,0,7,0,7,
20168,7773,MF-2000 CALORIE LIP lip gloss 010 Cotton Candy Tester,0,3616305243386.00,0,0,Tester,Max factor,0,0,0,0,0,0,9,0,9,
21100,7774,MF - Miracle Pure Cream Blush Farbe - 05 Delicate Pink Tester,0,3616305706867.00,0,0,Tester,Max factor,0,0,0,0,0,0,7,0,7,
21101,7775,MF - Miracle Pure Cream Blush Farbe - 06 Soft Peach Tester,0,3616305706874.00,0,0,Tester,Max factor,0,0,0,0,0,0,7,0,7,
21102,7776,MF - Miracle Pure Cream Blush Farbe - 07 Warm Sienna Tester,0,3616305706850.00,0,0,Tester,Max factor,0,0,0,0,0,0,7,0,7,
21103,7777,MF - Miracle Pure Eye Enhancer Concealer - 02 BUFF Tester,0,3616304504211.00,0,0,Tester,Max factor,0,0,0,0,0,0,6,0,6,
21104,7778,MF - Miracle Pure Eye Enhancer Concealer - 03 Peach Tester,0,3616304504235.00,0,0,Tester,Max factor,0,0,0,0,0,0,6,0,6,
21105,7779,MF - Miracle Pure Eye Enhancer Concealer - 04 Honey Tester,0,3616304504242.00,0,0,Tester,Max factor,0,0,0,0,0,0,6,0,6,
21106,7780,MF - Miracle Pure Skin Reset Foundation 30-40 fair to light Tester,0,3616305711830.00,0,0,Tester,Max factor,0,0,0,0,0,0,6,0,6,
21107,7781,MF - Miracle Pure Skin Reset Foundation 40-60 light Tester,0,3616305711847.00,0,0,Tester,Max factor,0,0,0,0,0,0,6,0,6,
21108,7782,MF - Miracle Pure Skin Reset Foundation 60-80 light to medium Tester,0,3616305711779.00,0,0,Tester,Max factor,0,0,0,0,0,0,6,0,6,
21109,7783,MF - Miracle Pure Skin Reset Foundation 80-85 medium Tester,0,3616305711816.00,0,0,Tester,Max factor,0,0,0,0,0,0,6,0,6,
21110,7784,MF Facefinity All Day Flawless Foundation - C40 Tester,0,,0,0,Tester,Max factor,0,0,0,0,0,0,1,0,1,
21111,7785,MF Facefinity All Day Flawless Foundation - N45 Tester,0,,0,0,Tester,Max factor,0,0,0,0,0,0,1,0,1,
21219,7667,MF MSTRPCE PLTTE 03 ROSE NUDE Tester,0,3616302463930.00,0,0,Tester,Max factor,0,0,0,0,0,0,1,0,1,
21220,7786,MF - Facefinity Compact Foundation - 002 Ivory Tester,0,3616303407179.00,0,0,Tester,Max factor,0,0,0,0,0,0,1,0,1,
21221,7787,MF - Facefinity Compact Foundation - 003 Natural Tester,0,3616303407230.00,0,0,Tester,Max factor,0,0,0,0,0,0,1,0,1,
21222,7788,MF COLOUR ELIXIR VELVET MATTE LPK 060 Mauve Tester,0,3614227927490.00,0,0,Tester,Max factor,0,0,0,0,0,0,3,0,3,
21229,7626,MF MIR Pure Concealer SHADE 06 Tester,0,3616303254353.00,0,0,Tester,Max factor,0,0,0,0,0,0,1,0,1,
6314,6001,MF KOHL PENCIL 010 WHITE,3304.2,50544172.00,2680,1822,Commercial,Max factor,0,3,0,0,0,0,27,0,30,Ongoing
6316,6003,MF KOHL PENCIL 030 BROWN,3304.2,50544684.00,2680,1822,Commercial,Max factor,0,1,0,0,0,1,14,0,16,Ongoing
6317,6004,MF KOHL PENCIL 040 TAUPE,3304.2,50544165.00,2680,1822,Commercial,Max factor,0,4,0,0,0,0,0,0,4,Ongoing
6318,6005,MF KOHL PENCIL 045 AUBERGINE,3304.2,50536467.00,1610,1095,Commercial,Max factor,0,1,0,0,0,1,1,0,3,PSL
6320,6007,MF KOHL PENCIL 060 ICE BLUE,3304.2,50544660.00,1610,1095,Commercial,Max factor,0,9,0,0,0,0,0,0,9,PSL
6321,6008,MF KOHL PENCIL 070 OLIVE,3304.2,50544158.00,1610,1095,Commercial,Max factor,0,5,0,0,0,0,0,0,5,PSL
6325,6012,MF EYEFINITY SMOKY E PL 02 BCKCHR BSHCOP,3304.2,96122884.00,1160,789,Commercial,Max factor,0,0,0,0,0,0,2,0,2,PSL
6326,6013,MF EYEFINITY SMOKY E PL 03 RALVET CSHGLD,3304.2,96122891.00,1160,789,Commercial,Max factor,0,0,0,0,0,0,2,0,2,PSL
6327,6014,MF EYEFINITY SMOKY E PL 04 PERBL RADSIL,3304.2,96122907.00,1160,789,Commercial,Max factor,0,0,0,0,0,0,3,0,3,PSL
6328,6015,MF EYEBROW PNL 001 EBONY,3304.2,50884858.00,3420,2326,Commercial,Max factor,0,2,0,0,0,0,3,0,5,Ongoing
6329,6016,MF EYEBROW PNL 002 HAZEL,3304.2,50884957.00,1710,1163,Commercial,Max factor,0,8,0,0,0,0,0,0,8,PSL
6330,6017,MAX FACTOR BROW SHAPER BLONDE 10,3304.2,96145722.00,1870,1272,Commercial,Max factor,0,0,0,0,0,3,4,0,7,PSL
6331,6018,MAX FACTOR BROW SHAPER BROWN 20,3304.2,96145739.00,1870,1272,Commercial,Max factor,0,0,0,0,0,1,0,0,1,PSL
6333,6020,MAX FACTOR BROW CONTOURING KIT,3304.2,8005610508689.00,2140,1455,Commercial,Max factor,0,1,0,0,0,1,0,0,2,PSL
6334,6021,MF COL XPERT WP LINER 04 MET TURQUOISE,3304.2,96162095.00,2680,1822,Commercial,Max factor,0,2,0,0,0,4,0,0,6,PSL
6335,6022,MF COL XPERT WP LINER 00 MET WHITE,3304.2,96162835.00,2680,1822,Commercial,Max factor,0,1,0,0,0,3,0,0,4,PSL
6336,6023,MF COL XPERT WP LINER 01 DEEP BLACK,3304.2,42209522.00,5350,3638,Commercial,Max factor,0,0,0,0,0,4,21,0,25,Ongoing
6337,6024,MF COL XPERT WP LINER 02 MET ANTHRACITE,3304.2,42209539.00,2680,1822,Commercial,Max factor,0,0,0,0,0,0,8,0,8,PSL
6338,6025,MF COL XPERT WP LINER 03 MET LILAC,3304.2,42209546.00,2680,1822,Commercial,Max factor,0,2,0,0,0,0,23,0,25,PSL
6339,6026,MF LONG WEAR EYE LINER 02 EXCESSIVE AQUA,3304.2,4015600805340.00,1010,687,Commercial,Max factor,0,0,0,0,0,2,0,0,2,PSL
6340,6027,MF LONGWEAR EYELINER 04 EXCES CHARCOAL,3304.2,4015600805425.00,1010,687,Commercial,Max factor,0,0,0,0,0,2,0,0,2,PSL
6341,6028,MF LONG WEAR EYELINER 05EXCESSIVE SILVER,3304.2,4015600805463.00,1010,687,Commercial,Max factor,0,0,0,0,0,3,0,0,3,PSL
6342,6029,MF LONG WEAR EYE LINER 06EXCESSIVE BROWN,3304.2,4015600805500.00,1010,687,Commercial,Max factor,0,0,0,0,0,3,0,0,3,PSL
6343,6030,MF LONG WEAR EYE LINER 07 EXCESSIVE JADE,3304.2,4084500116221.00,1010,687,Commercial,Max factor,0,0,0,0,0,4,0,0,4,PSL
6344,6031,MF LONG WEAR EYE LINER 9 EXC COBALT,3304.2,4084500116306.00,1010,687,Commercial,Max factor,0,0,0,0,0,3,0,0,3,PSL
6345,6032,MF MP PREC E/L RG VEL BLCK LIQ 19EXP GB,3304.2,4084500694293.00,5030,3420,Commercial,Max factor,0,0,0,0,0,4,0,0,4,Ongoing
6346,6033,MF MSTPIE HIGH PRC LIQ EYELIN BLK ONY 05,3304.2,4015400903888.00,1550,1054,Commercial,Max factor,0,0,0,0,0,2,0,0,2,PSL
6347,6034,MF MP PREC E/L RG CHOC10 LIQ 19 EXP GB,3304.2,4015400903925.00,5030,3420,Commercial,Max factor,0,0,0,0,0,5,2,0,7,Ongoing
6348,6035,MF MP PREC E/L FG CHARC15 LIQ 19 EXP GB,3304.2,4015400903963.00,2680,1822,Commercial,Max factor,0,0,0,0,0,6,0,0,6,PSL
6350,6037,MF MSTPIE HIGH PRC LIQ EYELIN FOREST 25,3304.2,4015400904052.00,1550,1054,Commercial,Max factor,0,0,0,0,0,2,0,0,2,PSL
6351,6038,MF MSTPIE HIGH PRC LIQ EYELIN SAPPHIR 30,3304.2,4015400904090.00,1550,1054,Commercial,Max factor,0,0,0,0,0,1,0,0,1,PSL
6357,6044,MF SMOKE EYE DRAMA SHAD 06 AZZURE AILURE,3304.2,4084500605640.00,2140,1455,Commercial,Max factor,0,0,0,0,0,1,0,0,1,PSL
6358,6045,MF MP COL PRECISION ES 1 ICICLE BLUE,3304.2,4069700208532.00,1930,1312,Commercial,Max factor,0,0,0,0,0,0,2,0,2,PSL
6359,6046,MF MP COL PRECISION ES 2 STAR DUST,3304.2,4069700208570.00,1930,1312,Commercial,Max factor,0,0,0,0,0,2,2,0,4,PSL
6360,6047,MF MP COL PRECISION ES 3 COFFEE,3304.2,4069700208594.00,1930,1312,Commercial,Max factor,0,1,0,0,0,1,0,0,2,PSL
6361,6048,MF MP COL PRECISION ES 4 NIGHT SKY,3304.2,4069700208617.00,1930,1312,Commercial,Max factor,0,0,0,0,0,0,2,0,2,PSL
6363,6050,MF MP COL PRECISION ES 6 GOLDEN GREEN,3304.2,4069700208655.00,1930,1312,Commercial,Max factor,0,0,0,0,0,0,2,0,2,PSL
6364,6051,MF MP COL PRECISION ES 7 ICICLE ROSE,3304.2,4069700006626.00,1930,1312,Commercial,Max factor,0,0,0,0,0,0,3,0,3,PSL
6365,6052,MF SMKEY EYEMAT DRAMAKIT ALLURING NUDE10,3304.2,8005610407982.00,2460,1673,Commercial,Max factor,0,1,0,0,0,2,0,0,3,PSL
6371,6058,MF DARK MAGIC MASCARA BLACK,3304.2,96166826.00,1710,1163,Commercial,Max factor,0,0,0,0,0,3,0,0,3,PSL
6372,6059,MF 2000 CALORIE DRAMATIC VOLUME BLACK,3304.2,50671304.00,3480,2366,Commercial,Max factor,0,3,0,0,0,1,72,0,76,Ongoing
6373,6060,MF 2000 CAL DRAMATIC VOLUME BLACK BROWN,3304.2,50671298.00,1610,1095,Commercial,Max factor,0,0,0,0,0,4,0,0,4,PSL
6374,6061,MF 2000 CALORIE DRAMATIC VOLUME NAVY,3304.2,50681686.00,1610,1095,Commercial,Max factor,0,0,0,0,0,15,0,0,15,PSL
6377,6064,MF MASTERPIECE REG MSCARA 001 RICH BLACK,3304.2,5011321164901.00,1600,1088,Commercial,Max factor,0,0,0,0,0,1,0,0,1,PSL
6380,6067,MF MASTERPIECE MSC WTRPRF 002 BLACK/BRWN,3304.2,5011321164871.00,1600,1088,Commercial,Max factor,0,0,0,0,0,2,0,0,2,PSL
6381,6068,MF MASTERPIECE MAX MASCARA 001 BLACK,3304.2,5011321218642.00,1600,1088,Commercial,Max factor,0,0,0,0,0,2,0,0,2,PSL
6387,6074,MF FALSE LASH EFFECT WPR MSC BLACK,3304.2,8005610504438.00,1390,945,Commercial,Max factor,0,1,0,0,0,0,1,0,2,PSL
6388,6075,MF FALSE LASH EFFECT WPR MSC BLACK/BRWN,3304.2,8005610504476.00,1390,945,Commercial,Max factor,0,2,0,0,0,2,0,0,4,PSL
6389,6076,MF VELVET VOL FALSE LASH EFFECT BLACK,3304.2,4084500683235.00,2130,1448,Commercial,Max factor,0,0,0,0,0,4,0,0,4,PSL
6390,6077,MF VELVET VOL FALSE LASH EFF BLACK BRWN,3304.2,4084500683273.00,2130,1448,Commercial,Max factor,0,0,0,0,0,3,0,0,3,PSL
6391,6078,MAX FACTOR FALSE LASH EPIC MASCARA BLACK,3304.2,96137215.00,5350,3638,Commercial,Max factor,0,0,0,0,0,1,16,0,17,Ongoing
6393,6080,MF CLUMP DEFY MASCARA BLACK,3304.2,4015600313241.00,2570,1748,Commercial,Max factor,0,0,0,0,0,1,0,0,1,PSL
6394,6081,MF CLUMP DEFY MASCARA BLACK/BROWN,3304.2,4015600313319.00,2570,1748,Commercial,Max factor,0,0,0,0,0,5,0,0,5,PSL
6395,6082,MF VOLUPTUOUS FALSE LASH EFFECT BLACK,3304.2,96121689.00,3210,2183,Commercial,Max factor,0,0,0,0,0,33,15,0,48,PSL
6396,6083,MF VOLUPTS FALSE LASH EFFECT BLACKBROWN,3304.2,96121696.00,2570,1748,Commercial,Max factor,0,0,0,0,0,8,0,0,8,PSL
6397,6084,MF VOLUPTUOUS FALSE LASH EFFECT WP BLACK,3304.2,96121702.00,2570,1748,Commercial,Max factor,0,0,0,0,0,0,1,0,1,PSL
6398,6085,MF 2000 CAL CURL ADDICT MASCARA BLACK,3304.2,96137512.00,3480,2366,Commercial,Max factor,0,0,0,0,0,6,28,0,34,Ongoing
6399,6086,MF 2000 CAL CURL ADDICT MASCARA BLK BRN,3304.2,96137529.00,1610,1095,Commercial,Max factor,0,0,0,0,0,12,0,0,12,PSL
6400,6087,Facefinity Blush 05 - Lovely Pink,3304.999,96099278.00,2680,1822,Commercial,Max factor,0,0,0,0,0,2,0,0,2,PSL
6402,6089,Facefinity Blush 15 - Seductive Pink,3304.999,96099292.00,4810,3271,Commercial,Max factor,0,0,0,0,0,3,10,0,13,Ongoing
6403,6090,MF CREME PUFF BLUSH LAVISH MAUVE 20,3304.999,96099308.00,1710,1163,Commercial,Max factor,0,0,0,0,0,2,0,0,2,PSL
6404,6091,Facefinity Blush 25 - Alluring Rose,3304.999,96099315.00,4810,3271,Commercial,Max factor,0,0,0,0,0,2,8,0,10,Ongoing
6411,6098,MF MSTRTOUCH ALL DAY CNCLER PEN 306 FAIR,3304.919,50081981.00,2140,1455,Commercial,Max factor,0,0,0,0,0,1,0,0,1,PSL
6412,6099,MF MSTRTOUCH ALL DAY CNCLR PEN 303 IVORY,3304.919,50081974.00,2140,1455,Commercial,Max factor,0,0,0,0,0,1,0,0,1,PSL
6414,6101,MF CC STICK YELLOW - UNDER EYE CIRCLES,3304.919,96091494.00,1610,1095,Commercial,Max factor,0,0,0,0,0,1,0,0,1,PSL
6416,6103,MF CC STICK CHAMPAGNE - HIGHLIGHTER,3304.919,96091517.00,1610,1095,Commercial,Max factor,0,2,0,0,0,0,0,0,2,PSL
6429,6116,MF LAST PERF M/U 104 WARM ALMOND,3304.919,8005610379609.00,2680,1822,Commercial,Max factor,0,0,0,0,0,0,12,0,12,PSL
6430,6117,MF LASTING PERF M/U 105 SOFT BEIGE,3304.919,50683345.00,2680,1822,Commercial,Max factor,0,0,0,0,0,0,3,0,3,PSL
6431,6118,MF LASTING PERF M/U 106 NATURAL BEIGE,3304.919,50683338.00,2680,1822,Commercial,Max factor,0,1,0,0,0,0,0,0,1,PSL
6432,6119,MF LASTING PERF M/U 108 HONEY BEIGE,3304.919,50683321.00,2680,1822,Commercial,Max factor,0,0,0,0,0,0,3,0,3,PSL
6441,6128,MF MIRACLE TOUCH GOLD CPT 040 CREAMY IVORY,3304.919,5011321338708.00,2140,1455,Commercial,Max factor,0,0,0,0,0,1,0,0,1,PSL
6442,6129,MF MIRACLE TOUCH GOLD CPT 045 WARM ALMOND,3304.919,5011321338340.00,2140,1455,Commercial,Max factor,0,0,0,0,0,5,0,0,5,PSL
6443,6130,MF MIRACLE TOUCH GOLD CPT 055 BLSHNG BEIGE,3304.919,5011321338388.00,2140,1455,Commercial,Max factor,0,0,0,0,0,4,0,0,4,PSL
6444,6131,MF MIRACLE TOUCH GOLD CPT 060 SAND,3304.919,5011321338425.00,2140,1455,Commercial,Max factor,0,1,0,0,0,0,0,0,1,PSL
6445,6132,MF MIRACLE TOUCH GOLD CPT 065 ROSE BEIGE,3304.919,5011321338463.00,2140,1455,Commercial,Max factor,0,1,0,0,0,0,0,0,1,PSL
6446,6133,MF MIRACLE TOUCH GOLD CPT 070 NATURAL,3304.919,5011321338500.00,2140,1455,Commercial,Max factor,0,1,0,0,0,0,0,0,1,PSL
6449,6136,MF MIRACLE TOUCH GOLD CPT 085 CARAMEL,3304.919,5011321338623.00,2140,1455,Commercial,Max factor,0,1,0,0,0,2,0,0,3,PSL
6455,6142,MF C/PUFF REFILL 042 DEEP BEIGE,3304.911,50884391.00,2680,1822,Commercial,Max factor,0,0,0,0,0,0,3,0,3,Ongoing
6457,6144,MF C/PUFF REFILL 055 CANDLE GLOW,3304.911,50884414.00,2680,1822,Commercial,Max factor,0,0,0,0,0,0,2,0,2,Ongoing
6460,6147,MF C/PUFF REFILL 085 LIGHT N GAY,3304.911,50878468.00,2680,1822,Commercial,Max factor,0,0,0,0,0,0,5,0,5,PSL
6463,6150,MF PAN STICK 014 COOL COPPER,3304.911,50889860.00,3420,2326,Commercial,Max factor,0,0,0,0,0,1,0,0,1,Ongoing
6465,6152,MF PANSTIK 030 OLIVE,3304.911,50884506.00,3420,2326,Commercial,Max factor,0,0,0,0,0,2,0,0,2,Ongoing
6466,6153,MF PANSTIK 056 MEDIUM,3304.911,50884513.00,2680,1822,Commercial,Max factor,0,0,0,0,0,1,1,0,2,PSL
6467,6154,MF PANSTIK 060 DEEP OLIVE,3304.911,50884520.00,3420,2326,Commercial,Max factor,0,1,0,0,0,4,0,0,5,Ongoing
6468,6155,MF PANSTIK 096 BISQUE IVORY,3304.911,50884551.00,3420,2326,Commercial,Max factor,0,0,0,0,0,1,0,0,1,Ongoing
6481,6168,MF FF AD FND RG FACEFINITY SOFT HONEY 77,3304.919,5410076971718.00,6310,4291,Commercial,Max factor,0,2,0,0,0,0,0,0,2,Ongoing
6485,6172,MF FACE FINITY 3-IN-1 FDN TAWNY 95,3304.919,4084500317505.00,3210,2183,Commercial,Max factor,0,0,0,0,0,0,2,0,2,PSL
6489,6176,MF FACEFINITY COMPACT 003 NATURAL,3304.911,8005610544991.00,5350,3638,Commercial,Max factor,0,0,0,0,0,1,0,0,1,Ongoing
6492,6179,MF FACEFINITY COMPACT 007 BRONZE,3304.911,8005610545110.00,3420,2326,Commercial,Max factor,0,0,0,0,0,2,0,0,2,PSL
6493,6180,MF FACEFINITY COMPACT 008 TOFFEE,3304.911,8005610545158.00,3420,2326,Commercial,Max factor,0,0,0,0,0,0,3,0,3,PSL
6499,6186,MAX FACTOR CREME BRONZER LIGHT GOLD 05,3304.999,96145791.00,2140,1455,Commercial,Max factor,0,0,0,0,0,2,0,0,2,PSL
6500,6187,MAX FACTOR CREME BRONZER BRONZE 10,3304.999,96145807.00,2140,1455,Commercial,Max factor,0,0,0,0,0,1,0,0,1,PSL
6502,6189,MF COL ELIXIR LIP LINER 000 UNIVERSAL,3304.1,96138311.00,1610,1095,Commercial,Max factor,0,9,0,0,0,0,0,0,9,PSL
6503,6190,MF COL ELIXIR LIP LINER 10 RED RUSH,3304.1,96020098.00,1610,1095,Commercial,Max factor,0,0,0,0,0,1,0,0,1,PSL
6504,6191,MF COL ELIXIR LIP LINER 12 RED BLUSH,3304.1,96020104.00,1610,1095,Commercial,Max factor,0,1,0,0,0,1,0,0,2,PSL
6508,6195,MF COL ELIXIR LIP LINER 4 PINK PRINCESS,3304.1,96020067.00,1610,1095,Commercial,Max factor,0,1,0,0,0,0,0,0,1,PSL
6509,6196,MF COL ELIXIR LIP LINER 6 MAUVE MOMENT,3304.1,96020074.00,1610,1095,Commercial,Max factor,0,2,0,0,0,0,0,0,2,PSL
6511,6198,MF LF Velvet Matte 005 Matte Merlot,3304.1,8005610629520.00,2680,1822,Commercial,Max factor,0,1,0,0,0,4,0,0,5,Ongoing
6513,6200,MF LF VM RG LPK 015 NUDE SILK 3.5ml 17IV,3304.1,8005610629612.00,2680,1822,Commercial,Max factor,0,0,0,0,0,1,6,0,7,Ongoing
6514,6201,MF LF VM RG LPK 020 COCOCREME 3.5ml 17IV,3304.1,8005610629650.00,2680,1822,Commercial,Max factor,0,0,0,0,0,0,5,0,5,Ongoing
6515,6202,MF LF VM RG LPK 025 RED LUXRY 3.5ml 17IV,3304.1,8005610629698.00,2680,1822,Commercial,Max factor,0,0,0,0,0,0,9,0,9,Ongoing
6516,6203,MF LF VM RG LPK 030 COOLCORAL 3.5ml 17IV,3304.1,8005610629735.00,2680,1822,Commercial,Max factor,0,0,0,0,0,0,6,0,6,Ongoing
6517,6204,MF LF VM RG LPK 035 PINK PUNCH 3.5ml 17V,3304.1,8005610629773.00,2680,1822,Commercial,Max factor,0,0,0,0,0,3,4,0,7,Ongoing
6518,6205,MF LF VM RG LPK 040 LUXE NUDE 3.5ml 17IV,3304.1,8005610629810.00,2680,1822,Commercial,Max factor,0,3,0,0,0,4,0,0,7,Ongoing
6519,6206,MF LF VM RG LPK 045 POSH PINK 3.5ml 17IV,3304.1,8005610629858.00,2680,1822,Commercial,Max factor,0,0,0,0,0,0,9,0,9,Ongoing
6520,6207,MF LFVM RG LPK 050 SATINBERRY 3.5ml 17IV,3304.1,8005610629896.00,2140,1455,Commercial,Max factor,0,0,0,0,0,3,0,0,3,PSL
6521,6208,MF LF VM RG LPK 055 ORAN GLOW 3.5ml 17IV,3304.1,8005610629933.00,2140,1455,Commercial,Max factor,0,1,0,0,0,0,0,0,1,PSL
6526,6213,MF LPFNTY CLR&GLSS 530 LUMINOUS PETAL NP,3304.1,5011321224728.00,1920,1306,Commercial,Max factor,0,0,0,0,0,1,0,0,1,PSL
6533,6220,MF LPFNTY CLR&GLOSS 620 ETERNAL NUDE,3304.1,4084500210417.00,1920,1306,Commercial,Max factor,0,0,0,0,0,2,0,0,2,PSL
6540,6227,MF COL ELIXIR LS 510 ENGLISH ROSE,3304.1,96021002.00,1390,945,Commercial,Max factor,0,3,0,0,0,0,0,0,3,PSL
6541,6228,MF COL ELIXIR LS 830 DUSKY ROSE,3304.1,96021026.00,1390,945,Commercial,Max factor,0,1,0,0,0,0,0,0,1,PSL
6544,6231,MF COL ELIXIR LS 610 ANGEL PINK,3304.1,96021057.00,1390,945,Commercial,Max factor,0,1,0,0,0,1,0,0,2,PSL
6545,6232,MF COL ELIXIR LS 711 MIDNIGHT MAUVE,3304.1,96021071.00,1390,945,Commercial,Max factor,0,2,0,0,0,1,0,0,3,PSL
6546,6233,MF COL ELIXIR LS 120 ICY ROSE,3304.1,96021088.00,1390,945,Commercial,Max factor,0,0,0,0,0,2,0,0,2,PSL
6548,6235,MF COL ELIXIR LS 660 SECRET CERISE,3304.1,96021101.00,1390,945,Commercial,Max factor,0,0,0,0,0,1,0,0,1,PSL
6550,6237,MF COL ELIXIR LS 825 PINK BRANDY,3304.1,96021132.00,1390,945,Commercial,Max factor,0,0,0,0,0,1,0,0,1,PSL
6552,6239,MF COL ELIXIR LS 827 BEWITCHING CORAL,3304.1,96021156.00,1390,945,Commercial,Max factor,0,1,0,0,0,0,0,0,1,PSL
6554,6241,MF COL ELIXIR LS 720 SCARLET GHOST,3304.1,96021170.00,1390,945,Commercial,Max factor,0,1,0,0,0,1,0,0,2,PSL
6557,6244,MF COL ELIXIR LS 735 MAROON DUST,3304.1,96021200.00,1390,945,Commercial,Max factor,0,0,0,0,0,1,0,0,1,PSL
6562,6249,MF COLOUR ELIXIR LIPSTICK INTN CORAL 831,3304.1,96092156.00,1390,945,Commercial,Max factor,0,1,0,0,0,0,0,0,1,PSL
6565,6252,MF LIPFINITY 022 FOREVER LOLITA,3304.1,4015600775254.00,2130,1448,Commercial,Max factor,0,1,0,0,0,0,0,0,1,PSL
6578,6265,MF LIPFINITY 360 PERPETUALLY MYSTERIOUS,3304.1,4015600775865.00,2130,1448,Commercial,Max factor,0,0,0,0,0,0,3,0,3,PSL
6579,6266,MF LIPFINITY 370 ALWAYS EXTRAVAGANT,3304.1,4015600775902.00,2130,1448,Commercial,Max factor,0,1,0,0,0,0,2,0,3,PSL
6585,6272,MF LIPFINITY 016 GOWING,3304.1,86100018046.00,2130,1448,Commercial,Max factor,0,0,0,0,0,0,24,0,24,PSL
